,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,vc,vwap21,vwap50,vwap100,vwap200,upper,lower,signal
1315,1315,1315,2023-06-24 19:00:00,30638.39000000,30679.51000000,30598.83000000,30627.84,625.39568,30610.283638403438,30610.063120992385,30391.443495192914,29751.144642248673,28711.156557956852,19154518.8237312,30601.0830160418,30659.6654955567,29766.1569813274,28697.2224141377,30980.99122080928,30260.144497000212,
1316,1316,1316,2023-06-24 20:00:00,30627.84000000,30627.85000000,30484.16000000,30507.56,803.57202,30591.606613239175,30600.30091899311,30395.997083616723,29766.12316418434,28729.03121907171,24515021.6144712,30594.4796569268,30666.5459677059,29823.6881128766,28709.0449025904,30982.825064157627,30261.97834034856,
1317,1317,1317,2023-06-24 21:00:00,30507.56000000,30574.40000000,30408.95000000,30513.78,1066.66873,30577.45631992296,30592.06083146996,30400.616021514106,29780.928250042078,28746.789913409306,32548094.960099403,30599.1772382026,30671.2396234402,29899.8851736634,28724.8598399716,30985.444948981167,30264.5982251721,
1318,1318,1318,2023-06-24 22:00:00,30513.78000000,30544.17000000,30476.50000000,30515.33,1129.22349,30566.16062539151,30584.753133234724,30405.11460890571,29795.470858952132,28764.38732720623,34458627.44110171,30595.1783618641,30676.0967268724,29950.0516286256,28763.5150718829,30988.686836769197,30267.84011296013,
1319,1319,1319,2023-06-24 23:00:00,30515.33000000,30570.00000000,30485.70000000,30527.43,836.86629,30559.118693502143,30579.29378721237,30409.91129090941,29809.96509936892,28781.93004036836,25547377.0873347,30582.7441646242,30680.7083966522,29986.3030604934,28798.7918241664,30992.338746878326,30271.49202306926,
1320,1320,1320,2023-06-25 00:00:00,30527.44000000,30582.00000000,30465.41000000,30513.23,788.33252,30550.77529468357,30573.00199795405,30413.963004991394,29823.89113700518,28799.156905638327,24054571.4992396,30575.4550344202,30689.6144974727,30017.9494284904,28835.3901038552,30996.14768586817,30275.300962059104,
1321,1321,1321,2023-06-25 01:00:00,30513.24000000,30624.00000000,30467.47000000,30598.52,705.61728,30559.45615019565,30575.432283863185,30421.20053420742,29839.23032241102,28817.061016029988,21590844.454425603,30572.7585333734,30696.4139041214,30039.7400237652,28875.4163430386,30999.829818753355,30278.983094944288,
1322,1322,1322,2023-06-25 02:00:00,30598.52000000,30686.16000000,30592.00000000,30621.3,817.81138,30570.70048652371,30579.800637780976,30429.047572081636,29854.716850680106,28835.01364273616,25042447.610393997,30570.0744367214,30708.7509805365,30055.2384759714,28915.8764580997,31003.08327103643,30282.236547227363,
1323,1323,1323,2023-06-25 03:00:00,30621.30000000,30783.68000000,30619.76000000,30748.46,1226.4651,30603.02039806485,30595.863434182786,30441.573549647062,29872.414734825055,28854.05290997262,37711913.06874599,30573.2075923299,30715.264306362,30079.3493311207,28935.8590500014,31005.60268314936,30284.75595934029,
1324,1324,1324,2023-06-25 04:00:00,30748.46000000,31046.01000000,30748.46000000,30890.66,3602.56006,30655.318507507603,30623.93929759395,30459.184782994238,29892.578007402775,28874.31765713707,111285457.9430396,30614.2537824425,30729.5337303757,30115.3829024968,28962.2461225129,31007.094463529414,30286.247739720347,
1325,1325,1325,2023-06-25 05:00:00,30890.65000000,30950.34000000,30829.28000000,30858.56,1393.62282,30692.271506142584,30646.284126394527,30474.846556210152,29911.70636369183,28894.061362041182,43005193.4083392,30626.4817727672,30734.8616102526,30156.9513438688,28976.733672229,31007.29162224844,30286.44489843937,
1326,1326,1326,2023-06-25 06:00:00,30858.55000000,30985.91000000,30752.00000000,30872.66,1962.4451,30725.06941411666,30667.843733404574,30490.4470834176,29930.735148569216,28913.74891067759,60585900.34096599,30642.8916559908,30743.1319719384,30176.1315244173,28989.8749396714,31005.967119218596,30285.12039540953,
1327,1327,1327,2023-06-25 07:00:00,30872.66000000,30877.58000000,30666.87000000,30723.78,1559.94654,30724.834975186357,30673.170996889854,30499.59739387181,29946.43900701339,28931.75917027284,47927454.306721196,30643.5676436135,30746.9316075975,30193.4538678985,29000.5053187128,31002.94481991122,30282.098096102152,
1328,1328,1328,2023-06-25 08:00:00,30723.78000000,30761.70000000,30666.67000000,30735.93,954.57784,30726.8522524252,30679.148044805104,30508.86533921017,29962.072492023024,28949.71111882734,29339837.669791203,30645.5973649641,30752.5039431117,30209.8022611878,29010.2381353638,30998.10739400736,30277.26067019829,
1329,1329,1329,2023-06-25 09:00:00,30735.92000000,30735.93000000,30588.00000000,30683.99,1184.45572,30719.059115620617,30679.609183395092,30515.732972966634,29976.36788822059,28966.967625107667,36343827.4679228,30645.0712005736,30766.6828912382,30225.6515832881,29022.2438194334,30991.400785125534,30270.554061316467,
1330,1330,1330,2023-06-25 10:00:00,30683.99000000,30692.79000000,30584.51000000,30621.27,934.08771,30701.279276416866,30674.0530706908,30519.871679909123,29989.138227067706,28983.428345255852,28602951.9715917,30644.533548376,30772.7682754956,30246.217236106,29031.2513782684,30982.835184434854,30261.988460625787,
1331,1331,1331,2023-06-25 11:00:00,30621.28000000,30740.00000000,30590.00000000,30716.03,849.77887,30703.961226159252,30678.050873482152,30527.56416304994,30003.532123561414,29000.668162715992,26101833.264286097,30645.1195450075,30781.7348846079,30258.007847676,29037.3616377614,30972.48272023059,30251.635996421523,
1332,1332,1332,2023-06-25 12:00:00,30716.03000000,30739.80000000,30630.89000000,30669.4,841.00481,30697.67736685757,30677.226980769567,30533.126352734256,30016.717626065147,29017.27245960439,25793112.919814,30680.5464728799,30795.3839796802,30271.3583280309,29046.5849700382,30960.472298618286,30239.62557480922,
1333,1333,1333,2023-06-25 13:00:00,30669.39000000,30688.76000000,30515.68000000,30676.5,1794.7505,30693.82693651983,30677.1577445058,30538.74884870546,30029.782623568808,29033.782186374498,55056663.713250004,30696.5999175845,30800.4113075862,30284.4061121713,29078.7129653828,30946.98217742127,30226.1354536122,
1334,1334,1334,2023-06-25 14:00:00,30676.49000000,30727.27000000,30530.00000000,30551.82,1501.2449,30668.00749351622,30665.220816457626,30539.261442873874,30040.119997359525,29048.88704024142,45865763.960718,30696.146179038,30817.1378796966,30312.0784381307,29098.1903890335,30932.230919591777,30211.38419578271,
1335,1335,1335,2023-06-25 15:00:00,30551.82000000,30636.00000000,30462.00000000,30585.16,1701.88039,30652.944312876905,30657.595976794993,30541.061386290585,30050.91286869894,29064.173338348475,52052284.029012404,30691.5621090851,30830.5286169563,30327.0000043438,29111.1794128876,30916.46736028511,30195.620636476044,
1336,1336,1336,2023-06-25 16:00:00,30585.16000000,30655.11000000,30500.20000000,30590.29,1015.29505,30641.55261962656,30651.1858837669,30542.99192016154,30061.593603972226,29079.35857876292,31058170.0150645,30689.2010648296,30849.521160041,30350.7317426405,29123.0449092947,30899.960150840925,30179.113427031858,
1337,1337,1337,2023-06-25 17:00:00,30590.30000000,30609.79000000,30488.00000000,30526.01,717.51394,30620.544870603546,30639.264371027195,30542.32596250815,30070.789968250003,29093.753120267767,21902837.7075794,30690.2870432988,30772.977536335,30377.2012031812,29130.5116298053,30882.987337738454,30162.140613929387,
1338,1338,1338,2023-06-25 18:00:00,30526.00000000,30526.01000000,30341.73000000,30453.03,2168.98604,30590.087621402898,30621.527764262697,30538.82416005685,30078.359077789606,29107.278263349683,66052196.94570119,30678.5003216938,30714.7404292452,30404.4854370924,29141.5599883605,30865.82632180508,30144.979597996014,
1339,1339,1339,2023-06-25 19:00:00,30453.02000000,30453.03000000,30328.00000000,30429.78,969.63492,30560.940781147823,30603.266072428156,30534.547918485998,30085.317907932385,29120.437484609884,29505777.295917597,30676.4328097313,30674.2892854498,30428.8286438647,29153.7503310978,30848.744446373028,30127.89772256396,
1340,1340,1340,2023-06-25 20:00:00,30429.78000000,30530.71000000,30277.49000000,30374.0,1341.69212,30526.951548211855,30581.431208387377,30528.251921682626,30091.03438500303,29132.91074346949,40752556.452879995,30666.4057242221,30648.9122880956,30448.9958269375,29166.0338337086,30831.990399481758,30111.14367567269,
1341,1341,1341,2023-06-25 21:00:00,30374.01000000,30493.61000000,30362.55000000,30451.52,640.68737,30513.236721264242,30569.058712350485,30525.242826714682,30098.172714012868,29146.03123358422,19509904.2613024,30665.7988841221,30633.0484570675,30464.1150858879,29171.415605436,30815.786591657645,30094.939867848578,
1342,1342,1342,2023-06-25 22:00:00,30451.52000000,30571.89000000,30386.66000000,30500.86,865.46846,30510.986408307104,30562.563596888533,30524.286637431756,30106.14671967598,29159.512116832142,26397532.332875602,30662.4014883936,30624.4425282091,30471.0049029909,29178.6955619487,30800.322683694318,30079.47595988525,
1343,1343,1343,2023-06-25 23:00:00,30500.86000000,30501.87000000,30432.43000000,30462.66,685.58857,30502.1997886149,30553.048968613435,30521.86990655208,30113.206388593288,29172.478762435803,20884851.5077962,30658.6995546093,30621.7200252438,30475.749021173,29197.7462382153,30785.750475121116,30064.90375131205,
1344,1344,1344,2023-06-26 00:00:00,30462.67000000,30550.00000000,30391.75000000,30394.89,1453.76516,30482.688917957643,30537.98620969787,30516.89030237357,30118.784281888467,29184.642058331963,44187032.1240324,30641.1578714304,30615.7051153039,30480.8355898586,29207.404044853,30772.180403878367,30051.3336800693,
1345,1345,1345,2023-06-26 01:00:00,30394.88000000,30405.56000000,29963.60000000,30172.74,5025.23679,30426.33456923807,30503.200856393312,30503.39421208441,30119.85271195008,29194.47387864707,151625163.1031046,30531.1249191011,30581.2707242167,30480.7871757514,29222.5025389769,30759.679928653466,30038.8332048444,
1346,1346,1346,2023-06-26 02:00:00,30172.73000000,30240.00000000,30115.77000000,30222.48,1328.30002,30389.270102103877,30476.465536736807,30492.377968473258,30121.88493547582,29204.702795277448,40144520.78844959,30501.7553760005,30576.884814627,30482.844864456,29229.7971786129,30748.274046837352,30027.427323028285,
1347,1347,1347,2023-06-26 03:00:00,30222.48000000,30328.63000000,30177.38000000,30296.36,1400.57854,30372.377356266807,30459.312628476157,30484.690989317445,30125.339887248578,29215.565056020958,42432431.6561144,30466.6570255466,30570.2862821424,30487.1054403632,29236.1422265822,30737.948128922788,30017.10140511372,
1348,1348,1348,2023-06-26 04:00:00,30296.35000000,30323.99000000,30214.30000000,30245.17,1075.49423,30349.248746036475,30438.91809243081,30475.298009344213,30127.712760768405,29225.809881334186,32528505.8203691,30444.185826281,30560.4467658043,30491.5261914539,29241.9128713377,30728.65311989293,30007.806396083863,
1349,1349,1349,2023-06-26 05:00:00,30245.18000000,30272.93000000,30164.79000000,30215.05,923.87173,30324.848974029843,30417.59732172311,30465.092205056208,30129.442211050216,29235.653066594543,27914830.5155365,30426.9375350775,30553.3454019969,30493.1180564069,29246.8008461366,30720.312976788016,29999.46625297895,
1350,1350,1350,2023-06-26 06:00:00,30215.04000000,30486.23000000,30194.59000000,30483.97,1882.17156,30353.78006966078,30423.918529178052,30465.832510740278,30136.46256330665,29248.07413060853,57376061.3698932,30420.1675325199,30549.9239714228,30493.4000659283,29255.4790274961,30712.83399760325,29991.987273794184,
1351,1351,1351,2023-06-26 07:00:00,30483.97000000,30580.00000000,30283.00000000,30404.29,2925.00908,30362.96369335882,30422.04914544681,30463.419078946543,30141.766076904536,29259.57876612486,88932824.32095319,30412.6360414656,30541.9905611202,30493.67315797,29265.4811466557,30706.11547751485,29985.268753705783,
1352,1352,1352,2023-06-26 08:00:00,30404.28000000,30428.36000000,30323.37000000,30405.75,1461.7186,30370.74302183903,30420.496845880447,30461.157546438833,30146.993481322264,29270.983455019144,44444650.321949996,30404.1907660671,30536.7066571476,30494.273444511,29277.6158498309,30700.060936786,29979.214212976935,
1353,1353,1353,2023-06-26 09:00:00,30405.76000000,30420.14000000,30245.88000000,30268.0,1428.10021,30352.06247241375,30405.97333674898,30453.582740696136,30149.38965000895,29280.90401765577,43225737.15628,30391.266741683,30530.7246482895,30493.977800568,29283.0572932545,30694.589033046534,29973.742309237467,
1354,1354,1354,2023-06-26 10:00:00,30268.00000000,30288.37000000,30130.00000000,30267.99,1680.23729,30336.77656833852,30392.83206658241,30446.30459400217,30151.738171790952,29290.72576872387,50857405.491347104,30368.930568027,30523.2708738405,30496.6239534156,29288.4205302777,30689.64322560676,29968.796501797693,
1355,1355,1355,2023-06-26 11:00:00,30268.00000000,30343.60000000,30250.00000000,30322.89,863.63679,30334.251737731513,30386.170917384086,30441.464806002085,30155.127316904,29300.99605958234,26187963.3831231,30358.9693738699,30519.9175910542,30500.2953578613,29293.0594485239,30685.19931682496,29964.352593015894,
1356,1356,1356,2023-06-26 12:00:00,30322.89000000,30398.00000000,30257.02000000,30359.3,1272.61484,30338.80596723487,30383.611782395124,30438.2426567471,30159.170340331646,29311.526447049182,38635695.712012,30346.6152790056,30513.6592719774,30502.0762867873,29299.0134041343,30681.270156622013,29960.423432812946,
1357,1357,1357,2023-06-26 13:00:00,30359.29000000,30658.49000000,30356.97000000,30639.14,2685.49565,30393.41215501035,30407.947803119398,30446.12098393349,30168.67469002805,29324.736532153172,82281277.189741,30363.0250661237,30516.7589764474,30506.9232090923,29315.379080443,30677.90704664843,29957.060322839363,
1358,1358,1358,2023-06-26 14:00:00,30639.14000000,30666.00000000,30260.01000000,30394.56,3686.69779,30393.620854099376,30406.672774250885,30444.098984563552,30173.147666463137,29335.38154178349,112055557.1800224,30363.0059359319,30507.8327207648,30508.0333430628,29330.3074952111,30675.197691643876,29954.35096783481,
1359,1359,1359,2023-06-26 15:00:00,30394.56000000,30461.37000000,30325.00000000,30419.62,1452.03887,30398.34797153585,30407.90584336985,30443.13902438459,30178.028306731194,29346.169984153803,44170470.6506294,30359.7802171425,30503.6559828932,30524.6115727993,29341.1296264803,30673.260878102465,29952.414154293398,
1360,1360,1360,2023-06-26 16:00:00,30419.63000000,30432.00000000,29982.47000000,30100.47,4174.44025,30344.188340347515,30378.626239239384,30429.70102342833,30176.492498677108,29353.675456948295,125652613.5119175,30329.7079630656,30479.9540741562,30519.83704525,29353.1390131236,30672.238371009913,29951.391647200846,
1361,1361,1361,2023-06-26 17:00:00,30100.46000000,30170.38000000,29930.00000000,30084.63,3609.93446,30296.995914829782,30350.62659740706,30416.16882643114,30174.673439297363,29360.94863648115,108603542.55334981,30306.4079543952,30465.6825090586,30516.7032752067,29363.3953778273,30672.284767341287,29951.43804353222,
1362,1362,1362,2023-06-26 18:00:00,30084.63000000,30239.62000000,30040.00000000,30213.36,1794.10177,30281.789384860727,30337.5535881302,30408.215539120116,30175.439509806325,29369.430341590793,54205842.6536472,30300.1713120741,30458.442483945,30540.2369883778,29370.5353325208,30673.55619887223,29952.709475063162,
1363,1363,1363,2023-06-26 19:00:00,30213.35000000,30306.96000000,30070.42000000,30243.97,1643.44544,30274.913133067865,30328.640865451132,30401.774537585996,30176.796549216102,29378.132228739145,49704314.5839968,30293.9042215644,30450.9240738271,30555.5003700155,29375.8403346983,30676.198820128004,29955.352096318937,
1364,1364,1364,2023-06-26 20:00:00,30243.97000000,30290.00000000,30141.70000000,30161.78,1129.49012,30254.343472510067,30312.749354455787,30392.362987092427,30176.49919180588,29385.929719000447,34067432.5116136,30287.7281749915,30443.8528601021,30564.5695604392,29382.8663476873,30680.337950966947,29959.49122715788,
1365,1365,1365,2023-06-26 21:00:00,30161.78000000,30220.59000000,30116.90000000,30158.07,809.37593,30236.83920478096,30298.017987364758,30383.175026814293,30176.134257314676,29393.612706871092,24409215.953255102,30281.5573334787,30439.3988235343,30567.6839647434,29387.7395340818,30686.06858545348,29965.22186164441,
1366,1366,1366,2023-06-26 22:00:00,30158.07000000,30258.14000000,30099.00000000,30227.51,884.18364,30235.142985729875,30291.302940949066,30377.070515958832,30177.15159875399,29401.910192374864,26726669.8199364,30294.651871197,30436.2885726072,30569.8998754626,29398.3181211062,30693.44776087127,29972.601037062203,
1367,1367,1367,2023-06-26 23:00:00,30227.50000000,30286.63000000,30197.51000000,30267.99,590.47613,30241.115170142624,30289.08266085868,30372.79284866633,30178.950378976682,29410.527901903475,17872525.5980787,30296.7957305968,30433.9357991341,30571.7739464924,29403.7385745011,30702.489041877107,29981.64231806804,
1368,1368,1368,2023-06-27 00:00:00,30267.99000000,30381.21000000,30226.17000000,30354.02,1243.43295,30261.643321025782,30295.267169348328,30372.056658522553,30182.41710414546,29419.915882979065,37743188.632959,30298.7240646476,30431.4671374598,30573.3552317471,29413.0259841191,30713.159153766454,29992.312429957386,
1369,1369,1369,2023-06-27 01:00:00,30354.01000000,30390.00000000,30273.02000000,30373.77,904.74577,30282.029989930183,30302.74362941039,30372.123848384414,30186.206270400005,29429.40696872057,27480539.9264529,30302.1116699558,30429.7584870744,30575.1700788192,29419.2320001482,30725.37662727626,30004.52990346719,
1370,1370,1370,2023-06-27 02:00:00,30373.76000000,30496.88000000,30353.48000000,30480.06,1299.70052,30318.03544630651,30319.630902799876,30376.35663864385,30192.025156134656,29439.861227738278,39614949.831631206,30310.4415637515,30429.7530247761,30579.5289938761,29425.3893631544,30739.01221423258,30018.165490423515,
1371,1371,1371,2023-06-27 03:00:00,30480.07000000,30484.00000000,30363.79000000,30371.57,1442.2585,30327.769001523506,30324.577483485602,30376.168927324485,30195.580499577536,29449.131961790634,43803654.990844995,30303.9937550683,30427.176886133,30581.5715160622,29431.1326102104,30753.89080222127,30033.044078412204,
1372,1372,1372,2023-06-27 04:00:00,30371.56000000,30385.00000000,30332.95000000,30348.8,940.55778,30331.59281942832,30326.884389820305,30375.09563605686,30198.614549090853,29458.083882568837,28544799.953663997,30296.8152301007,30424.2312976618,30586.5177780665,29448.6776323072,30769.79458608546,30048.947862276393,
1373,1373,1373,2023-06-27 05:00:00,30348.81000000,30366.09000000,30247.98000000,30317.9,1197.28892,30329.103215895895,30326.028733646945,30372.852669936983,30200.976637227668,29466.639266821883,36299285.747668,30292.9575069759,30417.5772175812,30587.6828482584,29455.8242936941,30786.467322027627,30065.62059821856,
1374,1374,1374,2023-06-27 06:00:00,30317.91000000,30322.00000000,30233.58000000,30320.14,785.33529,30327.473540278457,30325.467901871045,30370.785506410044,30203.336307777612,29475.131811430623,23811475.9397406,30294.6292595944,30394.1687741035,30590.5965885583,29462.0724669493,30803.61956859807,30082.772844789004,
1375,1375,1375,2023-06-27 07:00:00,30320.14000000,30470.80000000,30307.18000000,30411.22,1229.54018,30342.700169318738,30333.634768359516,30372.371172825337,30207.45281653449,29484.446121764646,37391816.9128196,30300.2214128318,30385.919505805,30591.142347127,29479.6075402932,30820.934881132398,30100.08815732333,
1376,1376,1376,2023-06-27 08:00:00,30411.23000000,30448.45000000,30355.05000000,30395.14,984.61427,30352.234683988056,30339.492409468134,30373.264068008655,30211.169394424895,29493.507752393853,29927488.5826478,30302.4098392219,30373.2935046366,30592.864388628,29489.9344681181,30838.07695234459,30117.23022853552,
1377,1377,1377,2023-06-27 09:00:00,30395.13000000,30400.00000000,30336.00000000,30377.98,841.1378,30356.91565053568,30343.157894280692,30373.449006518123,30214.472574733314,29502.308471275504,25552067.265644,30302.1447688107,30365.9797098878,30593.7991583035,29495.3210752968,30854.697672520753,30133.850948711686,
1378,1378,1378,2023-06-27 10:00:00,30377.97000000,30705.35000000,30377.97000000,30656.57,4905.90376,30411.39825952919,30373.006666253958,30384.551790576235,30223.226979194038,29513.793660616047,150398182.0317032,30325.5992648575,30379.6998430391,30598.0589216329,29510.9836119692,30870.44602060837,30149.599296799304,
1379,1379,1379,2023-06-27 11:00:00,30656.56000000,30786.99000000,30537.00000000,30729.1,2201.27766,30469.16221234206,30406.92031708691,30398.06348506344,30233.24426673475,29525.88626100793,67643281.341906,30344.2110886169,30384.861358775,30606.6197431222,29519.8542580173,30884.97760518089,30164.130881371824,
1380,1380,1380,2023-06-27 12:00:00,30729.09000000,30769.04000000,30633.21000000,30713.99,2338.57206,30513.67635555259,30436.165048792922,30410.452760158994,30242.76398422515,29537.708188759098,71826878.8651194,30365.8208739323,30391.6720818622,30611.2703022696,29530.352647946,30897.96457104063,30177.117847231562,
1381,1381,1381,2023-06-27 13:00:00,30713.99000000,30720.00000000,30528.00000000,30610.41,1781.80311,30531.264290906664,30452.75980605074,30418.294220544918,30250.044103349403,29548.381838622194,54541723.7363751,30413.2298086376,30393.0719215944,30615.2571532711,29538.2510307447,30909.105494138377,30188.25877032931,
1382,1382,1382,2023-06-27 14:00:00,30610.41000000,30994.97000000,30585.23000000,30808.63,5635.51146,30581.694419832722,30486.65220547448,30433.601506013743,30261.105210213773,29560.92162132247,173622387.4318998,30511.9641712991,30417.5113938682,30627.0374830005,29559.5047292459,30918.134822735545,30197.288098926478,
1383,1383,1383,2023-06-27 15:00:00,30808.63000000,30820.00000000,30383.00000000,30498.74,3648.38913,30566.611798044953,30487.80342400072,30436.155956758303,30265.81084961548,29570.253147478466,111271271.4946962,30525.3428470592,30415.6006614307,30627.516288753,29571.1945929302,30924.831398236412,30203.984674427345,
1384,1384,1384,2023-06-27 16:00:00,30498.74000000,30748.00000000,30455.50000000,30710.65,2848.85496,30592.80056203678,30509.02690742922,30446.920429042293,30274.619545662696,29581.600379841864,87490187.577324,30551.6518180692,30422.7061350239,30636.977079668,29582.936410055,30929.025608923337,30208.17888511427,
1385,1385,1385,2023-06-27 17:00:00,30710.64000000,30769.96000000,30618.68000000,30733.2,2690.02139,30618.327732575544,30530.376725769293,30458.147078883772,30283.700346738682,29593.059082530006,82672965.383148,30575.3419770984,30428.8799692247,30645.274323631,29593.8350590266,30930.6047904708,30209.758066661732,
1386,1386,1386,2023-06-27 18:00:00,30733.19000000,30737.93000000,30626.67000000,30686.32,1038.77446,30630.689963016353,30545.22846617222,30467.095036574607,30291.673013139894,29603.937300614285,31876165.487387203,30586.8302776607,30430.0237441853,30653.016740638,29600.6632152772,30929.516579584477,30208.66985577541,
1387,1387,1387,2023-06-27 19:00:00,30686.33000000,30737.99000000,30638.91000000,30648.03,931.40904,30633.842697013377,30555.01908844153,30474.190525336388,30298.729587137124,29614.326282697726,28545852.2001912,30596.3214335203,30431.502465288,30598.5669790957,29607.2897210644,30925.770039666502,30204.923315857435,
1388,1388,1388,2023-06-27 20:00:00,30648.03000000,30716.00000000,30554.09000000,30649.96,1119.38161,30636.773115738215,30564.061080018528,30481.08344591143,30305.68464481758,29624.631095805213,34309001.5712356,30602.6679306828,30433.7082855549,30563.8260136071,29620.0096126255,30919.43449844534,30198.58777463627,
1389,1389,1389,2023-06-27 21:00:00,30649.96000000,30728.00000000,30575.29000000,30717.42,1359.51716,30651.43618560399,30578.666691445334,30490.351546071768,30313.837820167726,29635.50461723999,41760859.600927204,30614.2614293665,30438.0323510677,30543.9482364118,29629.5466279543,30910.636157681598,30189.78943387253,
1390,1390,1390,2023-06-27 22:00:00,30717.41000000,30736.24000000,30579.34000000,30586.45,720.01602,30639.62051549417,30579.40795892673,30494.120112892484,30319.236081154504,29644.96676035203,22022733.994929,30619.2078388839,30440.1872174672,30531.439372359,29641.6912898467,30899.55264826691,30178.70592445784,
1391,1391,1391,2023-06-27 23:00:00,30586.45000000,30726.27000000,30573.13000000,30692.44,611.59777,30649.224058131593,30590.172915219424,30501.897363367287,30326.626257765307,29655.38937965201,18771427.8598588,30624.9563488002,30441.8311248603,30523.135520312,29651.0091008998,30886.4058071132,30165.55908330413,
1392,1392,1392,2023-06-28 00:00:00,30692.44000000,30709.74000000,30460.56000000,30614.0,1933.84626,30642.819683925845,30592.442161389,30506.293545196022,30332.316826918468,29664.927793784827,59202769.40364,30633.6184449851,30444.9456230923,30520.2296505922,29667.3198788616,30871.453043756293,30150.606319947226,
1393,1393,1393,2023-06-28 01:00:00,30614.01000000,30665.08000000,30474.96000000,30498.42,1035.89683,30616.56519593933,30583.487669828144,30505.984778717746,30335.605998662657,29673.22124857304,31593216.598008595,30636.8272996562,30445.4216743704,30518.4548726814,29686.7415170465,30854.9777431809,30134.131019371835,
1394,1394,1394,2023-06-28 02:00:00,30498.43000000,30544.80000000,30336.36000000,30420.01,1423.15653,30580.82788758672,30567.918367939747,30502.61321876803,30337.277365025773,29680.65198241809,43292435.8741653,30638.6564267522,30445.8323408494,30515.671896162,29747.2723980759,30837.279214173275,30116.43249036421,
1395,1395,1395,2023-06-28 03:00:00,30420.01000000,30473.62000000,30394.86000000,30452.75,1029.95038,30557.54099893459,30556.949951945484,30500.657798424185,30339.563951856948,29688.334549757215,31364821.434545,30640.1118720719,30461.7205749913,30513.886707515,29769.8009674073,30818.66273440762,30097.81601059855,
1396,1396,1396,2023-06-28 04:00:00,30452.74000000,30488.83000000,30390.96000000,30482.31,828.16855,30543.862635491936,30549.841385093532,30499.938276917354,30342.39060627562,29696.234802993462,25244490.4733505,30643.8892089638,30465.5993995956,30514.0490038099,29787.2777240511,30799.43025729122,30078.583533482153,
1397,1397,1397,2023-06-28 05:00:00,30482.31000000,30482.31000000,30375.00000000,30452.53,801.89932,30527.256701766128,30540.57363413224,30498.07912880295,30344.571584369172,29703.76012833681,24419863.099279597,30646.1918145002,30468.2421815215,30512.7729573647,29795.1804446102,30779.87232327363,30059.025599464563,
1398,1398,1398,2023-06-28 06:00:00,30452.54000000,30452.54000000,30343.58000000,30375.09,939.99925,30499.59002871774,30524.81328802441,30493.25602571264,30345.17590943117,29710.44002755734,28552561.8186825,30645.4577735742,30470.0221859309,30509.3408516609,29802.4473674666,30760.26165292868,30039.41492911961,
1399,1399,1399,2023-06-28 07:00:00,30375.08000000,30393.49000000,30155.75000000,30186.13,3599.80219,30442.5972962236,30492.55773678399,30481.211867841557,30342.026485482038,29715.17326111398,108664096.8816247,30601.1145702502,30461.1127722067,30500.5370560366,29810.1964752855,30740.84878711564,30020.002063306572,
1400,1400,1400,2023-06-28 08:00:00,30186.14000000,30280.80000000,30150.98000000,30278.0,1634.54287,30412.670515092035,30472.123666614087,30473.24277498503,30340.75863428437,29720.77352717255,49490689.01786,30579.7745863382,30457.2234849375,30497.3294945576,29824.3039729667,30721.859982828068,30001.013259019,
1401,1401,1401,2023-06-28 09:00:00,30278.00000000,30332.53000000,30229.99000000,30304.42,1215.65755,30392.98860325712,30456.151888841316,30466.62227400522,30340.03905736785,29726.580954762874,36839796.971370995,30562.1628276456,30456.8651683352,30494.7860934375,29845.8217088172,30703.497380590165,29982.650656781097,
1402,1402,1402,2023-06-28 10:00:00,30304.42000000,30344.07000000,30282.00000000,30337.62,791.8042,30382.921584483094,30444.863137523094,30461.563361299137,30339.99115524175,29732.660945262745,24021454.934004,30554.8030568325,30456.6350988941,30492.5661816724,29853.3827600794,30685.94124594576,29965.094522136693,
1403,1403,1403,2023-06-28 11:00:00,30337.61000000,30388.00000000,30306.13000000,30310.73,827.59683,30369.795841849802,30432.088552997084,30455.6483275227,30339.41172642508,29738.412876155657,25085064.062985897,30502.1951327595,30458.3830115627,30491.0466134658,29861.1054886506,30669.353874867196,29948.50715105813,
1404,1404,1404,2023-06-28 12:00:00,30310.73000000,30370.00000000,30037.20000000,30101.99,3157.68025,30321.103870604384,30400.65059556879,30441.779373502206,30334.71030609983,29742.03055897998,95052459.3086975,30461.2281500956,30449.0728989852,30482.4136743812,29868.2128465561,30653.884565239405,29933.037841430338,
1405,1405,1405,2023-06-28 13:00:00,30102.00000000,30211.54000000,30009.00000000,30202.34,2977.81675,30299.510439585403,30381.763872181287,30432.38959414918,30332.089111919635,29746.610752422966,89937033.941195,30412.9216974457,30442.012638342,30476.6111942801,29883.530625449,30639.67491848154,29918.828194672475,
1406,1406,1406,2023-06-28 14:00:00,30202.34000000,30490.86000000,30147.24000000,30316.0,3109.70456,30302.508541478965,30375.50064625926,30427.825296339408,30331.770515644,29752.276317075473,94273803.44096,30375.5135283793,30438.844618628,30471.7397067354,29895.3665212398,30626.863667870006,29906.01694406094,
